item_id,properties,
4342164,Laundry Service|Room Service (24/7)|Airport Shuttle|Car Park|WiFi (Public Areas)|Fan|Computer with Internet|Pet Friendly|Hotel|Air Conditioning|2 Star|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Shower|Cot|Beach|Good Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Safe (Rooms),
4343450,Satellite TV|Restaurant|Laundry Service|4 Star|Desk|Sauna|Hammam|Airport Shuttle|Car Park|WiFi (Public Areas)|Express Check-In / Check-Out|Openable Windows|Conference Rooms|Sitting Area (Rooms)|Excellent Rating|Childcare|Singles|WiFi (Rooms)|Lift|Central Heating|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Massage|Adults Only|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Spa Hotel|Hairdryer|Beach|Good Rating|Bike Rental|Non-Smoking Rooms|Concierge,
4356928,Playground|Family Friendly|Desk|Car Park|WiFi (Public Areas)|Openable Windows|Electric Kettle|From 2 Stars|Flatscreen TV|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Washing Machine|Lift|Telephone|Air Conditioning|Cable TV|Bathtub|Satisfactory Rating|Television|Business Hotel|Direct beach access|Microwave|Cot|Hairdryer|Beach|From 3 Stars|Good Rating|Ironing Board|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms),
4361680,Diving|Restaurant|Deck Chairs|Skiing|3 Star|Airport Shuttle|Express Check-In / Check-Out|From 2 Stars|Computer with Internet|Lift|Central Heating|Safe (Hotel)|Telephone|Hotel|Air Conditioning|Sun Umbrellas|Bathtub|Airport Hotel|Room Service|Terrace (Hotel)|Television|Minigolf|Shower|Swimming Pool (Outdoor)|Hairdryer|From 3 Stars|Non-Smoking Rooms,
4367826,Eco-Friendly hotel|Tennis Court (Indoor)|Diving|Restaurant|Laundry Service|Radio|3 Star|Desk|Airport Shuttle|Car Park|Surfing|Balcony|WiFi (Public Areas)|Express Check-In / Check-Out|Openable Windows|Conference Rooms|Sailing|From 2 Stars|Large Groups|Singles|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating|Safe (Hotel)|Hotel|Country Hotel|Cable TV|Satisfactory Rating|Room Service|Hiking Trail|Terrace (Hotel)|Television|Minigolf|Business Hotel|Shower|Cot|Hairdryer|Accessible Parking|From 3 Stars|Good Rating|Ironing Board|Free WiFi (Combined)|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Fitness,
4375862,Restaurant|Deck Chairs|Room Service (24/7)|From 4 Stars|Cosmetic Mirror|Solarium|From 2 Stars|Fan|Fridge|Swimming Pool (Combined Filter)|Hotel|Air Conditioning|Sun Umbrellas|Pool Table|5 Star|Bathtub|Towels|Shower|Microwave|Swimming Pool (Outdoor)|From 3 Stars|Self Catering|Non-Smoking Rooms,
4378060,Hotel,
4385596,Deck Chairs|Organised Activities|Car Park|Express Check-In / Check-Out|Body Treatments|Hairdresser|Computer with Internet|Hotel|Reception (24/7)|Country Hotel|Sun Umbrellas|2 Star|Steam Room|Spa Hotel|Swimming Pool (Outdoor)|Beauty Salon|Safe (Rooms),
4400114,Golf Course|Restaurant|Skiing|Sauna|Bowling|Resort|Swimming Pool (Indoor)|Pool Table,
4401554,Restaurant|Laundry Service|Business Centre|3 Star|Airport Shuttle|Car Park|From 2 Stars|Sitting Area (Rooms)|Flatscreen TV|WiFi (Rooms)|Lift|Central Heating|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Bathtub|Terrace (Hotel)|Business Hotel|Ski Resort|From 3 Stars|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms),
4410390,Playground|Golf Course|Restaurant|Laundry Service|Deck Chairs|Radio|From 4 Stars|Cosmetic Mirror|3 Star|Desk|Car Park|Horse Riding|Balcony|WiFi (Public Areas)|Openable Windows|Electric Kettle|Convenience Store|Conference Rooms|From 2 Stars|Flatscreen TV|Honeymoon|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Sun Umbrellas|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Shower|Swimming Pool (Outdoor)|Cot|Accessible Parking|From 3 Stars|Free WiFi (Combined)|Tennis Court|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms),
4417970,Family Friendly|From 4 Stars|WiFi (Public Areas)|From 2 Stars|Flatscreen TV|Serviced Apartment|Washing Machine|Lift|Central Heating|Satisfactory Rating|Very Good Rating|Television|Hairdryer|From 3 Stars|Good Rating|Self Catering|Non-Smoking Rooms,
4419010,Car Park|Balcony|Fridge|WiFi (Rooms)|Washing Machine|Air Conditioning|Microwave|House / Apartment|Self Catering,
4427018,Business Centre|Cosmetic Mirror|Desk|Car Park|WiFi (Public Areas)|From 2 Stars|Swimming Pool (Indoor)|Flatscreen TV|Computer with Internet|Fridge|Washing Machine|Central Heating|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Bathtub|Shower|Microwave|Cot|Gym|Hairdryer|Accessible Parking|Ironing Board|Free WiFi (Combined)|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms,
4431754,Car Park|Pet Friendly|WiFi (Rooms)|Satisfactory Rating|Luxury Hotel|Business Hotel|Guest House|Good Rating|Free WiFi (Combined)|Free WiFi (Rooms),
4442484,Satellite TV|Cosmetic Mirror|Car Park|Balcony|WiFi (Public Areas)|Openable Windows|Electric Kettle|Excellent Rating|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Flatscreen TV|Fridge|WiFi (Rooms)|Serviced Apartment|Washing Machine|Telephone|Air Conditioning|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Microwave|Hairdryer|Good Rating|Ironing Board|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4442528,Laundry Service|Radio|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Sitting Area (Rooms)|Flatscreen TV|WiFi (Rooms)|Free WiFi (Public Areas)|Hotel|Reception (24/7)|Cable TV|Hotel Bar|2 Star|Room Service|Hiking Trail|Luxury Hotel|Television|Shower|Steam Room|Gym|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Concierge,
4452290,Horse Riding|Computer with Internet|Fridge|Washing Machine|Central Heating|Hotel|Air Conditioning|Ironing Board|Non-Smoking Rooms,
4453236,Satellite TV|Balcony|WiFi (Public Areas)|Electric Kettle|Fridge|Country Hotel|Cable TV|Sun Umbrellas|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Business Hotel|Shower|Microwave|Good Rating|House / Apartment|Self Catering|Non-Smoking Rooms,
4454288,Laundry Service|Airport Shuttle|WiFi (Public Areas)|Openable Windows|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating|Telephone|Reception (24/7)|Cable TV|Massage|Hotel Bar|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Guest House|Shower|Cot|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge,
4459458,Hotel|2 Star|Luxury Hotel,
4460308,3 Star|Hotel|Satisfactory Rating|Luxury Hotel|Beach|Good Rating,
4470078,Restaurant|Balcony|Openable Windows|Sitting Area (Rooms)|Swimming Pool (Combined Filter)|Hotel|Hotel Bar|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Swimming Pool (Outdoor)|Good Rating,
4470450,Restaurant|Laundry Service|3 Star|Car Park|From 2 Stars|Computer with Internet|Hotel|Reception (24/7)|Satisfactory Rating|Room Service|From 3 Stars|Good Rating,
4472612,Restaurant|Laundry Service|Family Friendly|Room Service (24/7)|3 Star|Desk|Car Park|Balcony|WiFi (Public Areas)|Resort|From 2 Stars|Fan|Honeymoon|Air Conditioning|Cable TV|Adults Only|Room Service|Luxury Hotel|Television|Shower|Beach|From 3 Stars,
4477694,Laundry Service|Desk|Airport Shuttle|WiFi (Public Areas)|Express Check-In / Check-Out|Openable Windows|Electric Kettle|Sitting Area (Rooms)|Excellent Rating|Fan|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating|Air Conditioning|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Hairdryer|Beach|Good Rating|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4477760,Car Park|Fridge|WiFi (Rooms)|Washing Machine|Satisfactory Rating|Very Good Rating|Good Rating|House / Apartment|Self Catering,
4479836,Satellite TV|Car Park|WiFi (Public Areas)|WiFi (Rooms)|Free WiFi (Public Areas)|Cable TV|Satisfactory Rating|Very Good Rating|Television|Shower|Good Rating|Free WiFi (Combined)|House / Apartment,
4481504,Satellite TV|Laundry Service|Desk|WiFi (Public Areas)|Openable Windows|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Telephone|Reception (24/7)|Air Conditioning|Luxury Hotel|Television|Guest House|Shower|Hairdryer|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms,
4490244,Restaurant|Car Park|WiFi (Public Areas)|From 2 Stars|Computer with Internet|Free WiFi (Public Areas)|Telephone|Hotel|Satisfactory Rating|Room Service|Very Good Rating|Shower|Swimming Pool (Outdoor)|From 3 Stars|Good Rating|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms),
4493104,Laundry Service|4 Star|From 4 Stars|Cosmetic Mirror|Car Park|Balcony|WiFi (Public Areas)|Electric Kettle|Resort|From 2 Stars|Fan|Jacuzzi (Hotel)|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Washing Machine|Cable TV|Bathtub|Terrace (Hotel)|Television|Shower|Steam Room|Microwave|From 3 Stars|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms),
4493218,Satellite TV|Desk|Car Park|WiFi (Public Areas)|Honeymoon|Hotel|Shower|Hairdryer,
4498116,Car Park|WiFi (Public Areas)|Openable Windows|Honeymoon|Singles|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Air Conditioning|Satisfactory Rating|Television|Shower|Hairdryer|Good Rating|Hostel|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms),
4498664,Laundry Service|Radio|Desk|Airport Shuttle|Car Park|Openable Windows|Sitting Area (Rooms)|Pet Friendly|WiFi (Rooms)|Washing Machine|Central Heating|Air Conditioning|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Cot|Hairdryer|Good Rating|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4499782,Satellite TV|Deck Chairs|3 Star|Desk|Car Park|WiFi (Public Areas)|Openable Windows|Electric Kettle|Excellent Rating|Computer with Internet|WiFi (Rooms)|Serviced Apartment|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Air Conditioning|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Good Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms,
4500578,Car Park|Country Hotel|Sun Umbrellas|Hiking Trail|Camping Site,
4501176,From 4 Stars|Car Park|WiFi (Public Areas)|Spa (Wellness Facility)|Openable Windows|From 2 Stars|Sitting Area (Rooms)|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Central Heating|Air Conditioning|Country Hotel|Adults Only|Bathtub|Satisfactory Rating|Very Good Rating|Television|Business Hotel|Shower|Microwave|From 3 Stars|Good Rating|Free WiFi (Combined)|Romantic|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4501510,Restaurant|Car Park|WiFi (Public Areas)|Openable Windows|Conference Rooms|From 2 Stars|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating|Hotel|Sun Umbrellas|Hotel Bar|2 Star|Terrace (Hotel)|Television|Shower|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms,
4502228,Satellite TV|Laundry Service|Family Friendly|From 4 Stars|Desk|Airport Shuttle|Car Park|WiFi (Public Areas)|Openable Windows|Convenience Store|From 2 Stars|Sitting Area (Rooms)|Excellent Rating|Childcare|WiFi (Rooms)|Central Heating|Safe (Hotel)|Air Conditioning|Massage|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Guest House|Shower|Beach|From 3 Stars|Good Rating|Ironing Board|Romantic|Bike Rental|Non-Smoking Rooms,
4504344,Desk|Car Park|WiFi (Public Areas)|Halal Food|Computer with Internet|Lift|Telephone|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Guest House|Cot|Hairdryer|Beach|Good Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Safe (Rooms),
4509026,Restaurant|Laundry Service|Car Park|Balcony|WiFi (Public Areas)|Express Check-In / Check-Out|Openable Windows|Conference Rooms|Fan|Large Groups|WiFi (Rooms)|Free WiFi (Public Areas)|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Room Service|Luxury Hotel|Television|Shower|Ski Resort|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms,
4509616,Restaurant|Laundry Service|Business Centre|3 Star|Airport Shuttle|Car Park|WiFi (Public Areas)|Openable Windows|Convenience Store|Conference Rooms|Sitting Area (Rooms)|Childcare|Fan|Singles|Pet Friendly|Free WiFi (Public Areas)|Safe (Hotel)|Hotel|Hypoallergenic Rooms|Massage|Hotel Bar|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Business Hotel|Shower|Cot|Beach|Good Rating|Free WiFi (Combined)|Non-Smoking Rooms|Concierge,
4509922,Car Park|Balcony|WiFi (Public Areas)|Openable Windows|Electric Kettle|Excellent Rating|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Central Heating|Air Conditioning|Satisfactory Rating|Very Good Rating|Shower|Good Rating|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms),
4510556,Eco-Friendly hotel|Diving|Satellite TV|Restaurant|Laundry Service|Deck Chairs|Desk|Airport Shuttle|Car Park|Balcony|Openable Windows|Electric Kettle|Sailing|Gay-friendly|Sitting Area (Rooms)|Fan|Flatscreen TV|Boutique Hotel|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Hotel|Air Conditioning|Country Hotel|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Shower|Microwave|Swimming Pool (Outdoor)|Hairdryer|Beach|Accessible Parking|Free WiFi (Combined)|Boat Rental|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4511396,Bed & Breakfast|Excellent Rating|Satisfactory Rating|Very Good Rating|Good Rating,
4512584,Car Park|Openable Windows|Sitting Area (Rooms)|Flatscreen TV|Fridge|WiFi (Rooms)|Washing Machine|Lift|Air Conditioning|Satisfactory Rating|Very Good Rating|Television|Shower|Microwave|Cot|Ski Resort|Beach|Accessible Parking|Good Rating|Free WiFi (Combined)|House / Apartment|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge,
4516678,Restaurant|Laundry Service|Desk|Car Park|WiFi (Public Areas)|Openable Windows|Conference Rooms|Flatscreen TV|Honeymoon|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Telephone|Hotel|Reception (24/7)|Cable TV|Hotel Bar|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Shower|Accessible Parking|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms,
4519804,Cosmetic Mirror|Car Park|Resort|Television|Ironing Board,
4521096,Satellite TV|Restaurant|Desk|Car Park|WiFi (Public Areas)|Express Check-In / Check-Out|Fan|Flatscreen TV|Large Groups|Singles|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|2 Star|Airport Hotel|Luxury Hotel|Terrace (Hotel)|Television|Shower|Free WiFi (Combined)|Free WiFi (Rooms),
4521988,Restaurant|Balcony|Electric Kettle|Flatscreen TV|Satisfactory Rating|Guest House|Good Rating,
4527714,Satellite TV|Restaurant|3 Star|Desk|Car Park|WiFi (Public Areas)|Conference Rooms|Excellent Rating|Flatscreen TV|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating|Hotel|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Hairdryer|Hypoallergenic Bedding|Good Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms,
4531782,Laundry Service|Family Friendly|Car Park|WiFi (Public Areas)|Electric Kettle|Computer with Internet|Pet Friendly|Fridge|Air Conditioning|Satisfactory Rating|Television|Guest House|Shower|Microwave|Hairdryer|Beach|Good Rating|Ironing Board|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms),
4533328,Desk|Car Park|WiFi (Public Areas)|Openable Windows|From 2 Stars|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|2 Star|Luxury Hotel|Television|Shower|Free WiFi (Combined)|Free WiFi (Rooms),
4533380,Laundry Service|Car Park|Hotel|Room Service|Television|Shower,
4536102,Excellent Rating|Hotel|Satisfactory Rating|Very Good Rating|Beach|Good Rating,
4536328,Laundry Service|Car Park|WiFi (Public Areas)|Electric Kettle|Flatscreen TV|Computer with Internet|Pet Friendly|Reception (24/7)|Cable TV|Bathtub|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Guest House|Shower|Microwave|Ski Resort|Good Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms,
4536970,Restaurant|Laundry Service|3 Star|Desk|WiFi (Public Areas)|Excellent Rating|Flatscreen TV|Computer with Internet|Pet Friendly|Fridge|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Hairdryer|Beach|Good Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Concierge|Safe (Rooms),
4537536,Restaurant|Organised Activities|Honeymoon|Country Hotel|Satisfactory Rating|Good Rating|House / Apartment,
4538196,Satellite TV|Laundry Service|Skiing|Car Park|WiFi (Public Areas)|Openable Windows|Electric Kettle|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Hotel|Air Conditioning|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Shower|Microwave|Good Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms,
4547876,Organised Activities|Resort|Country Hotel,
4550088,Restaurant|Business Centre|From 4 Stars|Sauna|Car Park|WiFi (Public Areas)|Express Check-In / Check-Out|From 2 Stars|Jacuzzi (Hotel)|Computer with Internet|Lift|Safe (Hotel)|Hotel|Reception (24/7)|Air Conditioning|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Business Hotel|Shower|Hairdryer|From 3 Stars|Good Rating|Porter|Non-Smoking Rooms|Concierge,
4550586,Car Park|Cable TV|Television,
4553356,3 Star|Resort|Luxury Hotel,
4554948,Desk|Airport Shuttle|Car Park|Openable Windows|Excellent Rating|Fridge|WiFi (Rooms)|Central Heating|Air Conditioning|Bathtub|Satisfactory Rating|Very Good Rating|Shower|Microwave|Beach|Good Rating|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms),
4555220,Bed & Breakfast|Radio|Desk|Airport Shuttle|Car Park|WiFi (Public Areas)|Electric Kettle|Sitting Area (Rooms)|Flatscreen TV|Pet Friendly|Central Heating|Air Conditioning|Cable TV|Bathtub|Satisfactory Rating|Television|Business Hotel|Shower|Hairdryer|Beach|Good Rating,
4558474,Restaurant|Deck Chairs|Balcony|Spa (Wellness Facility)|Fridge|Swimming Pool (Combined Filter)|Hotel|Country Hotel|Sun Umbrellas|Luxury Hotel|Terrace (Hotel)|Business Hotel|Swimming Pool (Outdoor)|Beach|Self Catering,
4558584,Restaurant|Balcony|Sitting Area (Rooms)|Hotel|Country Hotel|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Business Hotel|Bike Rental,
4563814,WiFi (Public Areas)|Excellent Rating|Serviced Apartment|Country Hotel|Satisfactory Rating|Hiking Trail|Very Good Rating|Cot|Good Rating,
4564794,Radio|Desk|Openable Windows|Sitting Area (Rooms)|Fridge|Washing Machine|Central Heating|Air Conditioning|Hiking Trail|Terrace (Hotel)|Television|Shower|Microwave|House / Apartment|Self Catering|Non-Smoking Rooms,
4565788,Country Hotel|Satisfactory Rating|Very Good Rating|Good Rating|House / Apartment,
4566614,3 Star|Desk|Electric Kettle|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Hotel|Reception (24/7)|Cable TV|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Shower|Microwave|Hairdryer|Good Rating|Ironing Board|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge,
4566886,Satellite TV|Desk|Car Park|WiFi (Public Areas)|Openable Windows|Electric Kettle|Sitting Area (Rooms)|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating|Bathtub|Terrace (Hotel)|Television|Shower|Microwave|Hairdryer|Free WiFi (Combined)|House / Apartment|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4568700,Satellite TV|Deck Chairs|Airport Shuttle|Car Park|WiFi (Public Areas)|Electric Kettle|Gay-friendly|Sitting Area (Rooms)|Excellent Rating|Flatscreen TV|Large Groups|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift|Country Hotel|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Direct beach access|Shower|Microwave|Swimming Pool (Outdoor)|Hairdryer|Ski Resort|Beach|Good Rating|House / Apartment|Porter|Self Catering|Safe (Rooms),
4569306,Desk|Car Park|Openable Windows|Electric Kettle|Sitting Area (Rooms)|Fridge|WiFi (Rooms)|Washing Machine|Central Heating|Air Conditioning|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Beach|Good Rating|House / Apartment|Self Catering|Non-Smoking Rooms,
4577674,Satellite TV|Openable Windows|Electric Kettle|Flatscreen TV|Television|Microwave|Swimming Pool (Outdoor)|Gym|House / Apartment|Self Catering|Non-Smoking Rooms|Fitness,
4585108,Playground|Deck Chairs|Openable Windows|Large Groups|Farmstay|Air Conditioning|Country Hotel|Theme Hotel|Terrace (Hotel)|Television|Guest House|Shower|Swimming Pool (Outdoor)|Hairdryer,
4585590,Golf Course|Deck Chairs|Cosmetic Mirror|Table Tennis|Desk|Car Park|Balcony|Openable Windows|Electric Kettle|Gay-friendly|Sitting Area (Rooms)|Excellent Rating|Fan|Flatscreen TV|Honeymoon|Singles|Fridge|WiFi (Rooms)|Washing Machine|Adults Only|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Hairdryer|Accessible Parking|Good Rating|Ironing Board|Free WiFi (Combined)|Tennis Court|House / Apartment|Self Catering|Free WiFi (Rooms)|Fitness,
4585640,Diving|3 Star|Sauna|Electric Kettle|Resort|Hairdresser|Satisfactory Rating|Hiking Trail|Luxury Hotel|Very Good Rating|Shower|Microwave|Beach|Good Rating,
4589668,Diving|Restaurant|Laundry Service|Deck Chairs|Cosmetic Mirror|Car Park|Balcony|Openable Windows|Electric Kettle|Sailing|From 2 Stars|Childcare|Swimming Pool (Indoor)|Fan|Flatscreen TV|Fridge|Swimming Pool (Combined Filter)|Safe (Hotel)|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Massage|Pool Table|Satisfactory Rating|Room Service|Towels|Very Good Rating|Television|Guest House|Shower|Swimming Pool (Outdoor)|Beach|From 3 Stars|Good Rating|Ironing Board|Accessible Hotel|Non-Smoking Rooms|Safe (Rooms),
4590790,Diving|Restaurant|4 Star|Desk|Airport Shuttle|Surfing|WiFi (Public Areas)|Spa (Wellness Facility)|Openable Windows|Electric Kettle|Bungalows|Sitting Area (Rooms)|Childcare|Honeymoon|Large Groups|WiFi (Rooms)|Central Heating|Safe (Hotel)|Hotel|Reception (24/7)|Air Conditioning|Country Hotel|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Business Hotel|Direct beach access|Shower|Spa Hotel|Cot|Hairdryer|Ski Resort|Beach|Good Rating|Free WiFi (Combined)|Boat Rental|Free WiFi (Rooms),
4593836,Diving|Golf Course|Radio|Desk|Airport Shuttle|Car Park|Horse Riding|Balcony|Express Check-In / Check-Out|Openable Windows|Electric Kettle|Bungalows|Sailing|Fan|Large Groups|Fridge|Washing Machine|Air Conditioning|Hiking Trail|Terrace (Hotel)|Television|Shower|Microwave|Hairdryer|Ironing Board|Tennis Court|Boat Rental|House / Apartment|Bike Rental|Self Catering|Fitness,
4600318,Playground|Eco-Friendly hotel|Satellite TV|Restaurant|Laundry Service|Business Centre|Room Service (24/7)|Cosmetic Mirror|Desk|Car Park|Horse Riding|Balcony|WiFi (Public Areas)|Kids' Club|Conference Rooms|Fan|Flatscreen TV|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Hypoallergenic Rooms|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Hairdryer|Hypoallergenic Bedding|Accessible Parking|Good Rating|Ironing Board|Free WiFi (Combined)|Accessible Hotel|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4602352,Excellent Rating|Satisfactory Rating|Very Good Rating|Good Rating|House / Apartment,
4602652,Computer with Internet|Lift|Wheelchair Accessible|Steam Room|Hostel,
4605002,Laundry Service|Openable Windows|Flatscreen TV|Pet Friendly|Telephone|Hotel|Hiking Trail|Luxury Hotel|Gym|Fitness,
4606556,Satellite TV|Openable Windows|Electric Kettle|Conference Rooms|Gay-friendly|Sitting Area (Rooms)|Excellent Rating|Flatscreen TV|Large Groups|Singles|Fridge|WiFi (Rooms)|Central Heating|Sun Umbrellas|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Hairdryer|Good Rating|Ironing Board|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms,
4608308,Car Park|WiFi (Public Areas)|Electric Kettle|Excellent Rating|Flatscreen TV|Computer with Internet|Pet Friendly|Fridge|Reception (24/7)|Cable TV|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Guest House|Shower|Microwave|Good Rating|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms),
4608366,Restaurant|Airport Shuttle|Car Park|WiFi (Public Areas)|Pet Friendly|Satisfactory Rating|Luxury Hotel|Business Hotel|Guest House|Good Rating|Non-Smoking Rooms,
